,JPM,XOM,PG,D,VZ,EQR,NEM,AAPL,BA,JNJ,NKE
Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
09/08/2016,54.475834,64.079567,71.761459,56.792011,39.001587,52.109573,37.998367,25.288822,121.01783,103.24585,51.899887
10/08/2016,53.987888,62.957523,72.028496,57.004803,39.110611,51.061916,38.479687,25.100561,121.707855,103.187302,51.304291
11/08/2016,54.136749,63.183418,72.379005,57.301186,39.14695,50.363468,38.361465,25.084297,122.370331,103.530235,52.793262
12/08/2016,54.020969,64.006691,72.637711,57.726768,38.994324,50.378662,38.141922,25.142403,122.462357,103.070198,52.532692
15/08/2016,54.35178,63.977573,72.621017,56.997215,38.965244,50.515312,37.930817,25.444534,123.897667,102.309006,52.830502
16/08/2016,54.343513,64.057693,72.253822,56.754013,38.347443,50.097767,37.39883,25.421293,124.210495,100.652756,52.932858
17/08/2016,54.492371,64.196152,72.570953,58.251148,38.645443,50.302746,37.153957,25.384115,123.952866,101.472519,52.914242
18/08/2016,54.541988,64.779015,72.971519,58.410732,38.427395,49.832054,37.517063,25.351578,124.210495,100.978996,53.239952
19/08/2016,54.46756,63.970272,72.863022,57.605175,38.122124,49.634666,37.297516,25.416653,123.695251,100.978996,54.812672
22/08/2016,54.417934,64.108719,72.479141,57.969955,38.194805,49.604305,36.579769,25.219093,124.201294,100.313797,54.589336
23/08/2016,54.393131,63.91198,72.938148,57.627972,38.252953,49.384151,36.436218,25.298111,123.41922,100.574799,55.482712
24/08/2016,54.541988,64.130585,72.863022,57.848377,38.180264,49.201942,33.649673,25.107536,122.637154,99.960121,56.041084
25/08/2016,54.641239,63.722561,73.355392,57.939556,38.340176,49.809273,33.91143,25.000629,122.351944,99.842201,55.129093
26/08/2016,54.765293,63.584122,73.088371,56.799614,37.845932,49.004559,33.717228,24.85421,121.661858,100.237991,54.905743
29/08/2016,55.369026,63.999424,73.689232,57.521576,38.15847,49.35379,34.544746,24.826321,122.278313,100.978996,54.561413
30/08/2016,55.823887,63.766262,73.054985,56.959206,37.991299,49.103245,32.594151,24.63574,120.35537,100.600067,53.975136
31/08/2016,55.823887,63.489407,72.863022,56.890179,38.034908,49.247505,32.290176,24.658985,119.104057,100.490616,53.640125
01/09/2016,55.58403,63.27084,73.697563,56.813438,38.202076,48.898277,33.295006,24.805403,119.518089,100.27166,54.629303
02/09/2016,55.815598,63.693424,73.605766,57.342777,38.434658,49.034924,34.215416,25.037815,120.677383,100.473778,54.144047
06/09/2016,55.774261,64.531303,73.972946,57.918114,38.892563,49.346176,35.465145,25.030848,122.361168,100.835838,53.574795
07/09/2016,55.542679,64.290855,73.397148,57.833721,39.03793,49.892792,35.541157,25.184229,122.039101,100.717964,53.86409
08/09/2016,55.617126,64.881027,73.255241,57.9258,38.957989,48.898277,35.118938,24.524185,122.278313,100.600067,52.417625
09/09/2016,55.120907,63.27084,71.970093,55.616726,37.664227,47.676014,33.185246,23.968719,118.257591,99.555939,51.633747
12/09/2016,55.459976,63.598698,73.647484,56.805763,38.209343,48.442772,34.080311,24.505594,119.720512,100.33905,52.26833
13/09/2016,55.021671,62.083218,72.646049,56.3992,37.395298,47.622864,32.969227,25.088942,118.469193,99.033859,51.671074
14/09/2016,54.914162,61.638802,72.612679,56.606331,37.424362,48.290939,32.614357,25.976761,117.466324,99.24437,51.447109
15/09/2016,55.112637,61.98851,73.48893,57.112637,37.780518,48.860325,33.121326,26.859928,117.558311,99.892738,51.764393
16/09/2016,54.434483,61.223492,73.480598,57.580582,37.70784,48.905865,32.32708,26.70886,116.573853,99.572762,51.493759
19/09/2016,54.740479,61.07777,73.74765,58.224972,37.213585,49.444874,32.470722,26.397434,117.291519,99.075958,51.279129
20/09/2016,54.963783,60.137886,73.922882,58.017845,37.264477,49.505611,32.23415,26.395105,117.576752,99.320152,51.204475
21/09/2016,55.278038,60.69162,73.271942,58.877007,37.700558,50.112942,34.667542,26.390463,120.125336,100.128532,51.643078
22/09/2016,55.73291,60.866474,74.265053,59.099499,38.049435,51.599354,34.447868,26.639135,121.330643,100.591644,51.708397
23/09/2016,55.617126,60.80093,73.238571,59.076488,38.202076,51.663494,33.425495,26.19523,121.247833,100.044319,51.465771
26/09/2016,54.401394,60.516754,73.313683,58.761963,37.904072,51.703583,33.172012,26.234737,120.134552,99.177002,50.765877
27/09/2016,54.881084,60.647903,73.739296,58.132915,38.151192,51.775745,32.512962,26.283546,120.824623,100.389534,51.643078
28/09/2016,55.170547,63.314556,74.657272,58.178936,37.838665,52.521351,33.129757,26.483425,121.661858,100.53273,49.692711
29/09/2016,54.293903,62.993954,73.630798,57.342777,37.882271,51.655476,32.994576,26.072052,120.557777,98.747566,48.675507
30/09/2016,55.071289,63.591412,74.899315,56.974533,37.780518,51.575306,33.197365,26.274254,121.211052,99.47171,49.132786
03/10/2016,55.005135,63.423817,73.989647,56.215107,37.70784,50.581161,32.191902,26.151068,121.799881,100.044319,49.151443
04/10/2016,55.479954,62.840961,73.730934,55.348232,37.257195,50.116154,28.93891,26.262629,121.68029,100.052734,48.656857
05/10/2016,56.387959,63.387413,74.148209,55.141117,36.954334,49.234257,29.226183,26.274254,123.897667,100.355873,48.638195
06/10/2016,56.53791,63.416546,74.457001,55.16412,36.946968,49.194164,28.769924,26.469477,123.676849,99.993797,48.554188
07/10/2016,56.737846,63.197979,75.107918,54.849617,36.697037,48.745197,28.702332,26.508986,123.152405,100.406387,48.330235
10/10/2016,57.17934,64.436584,74.323448,55.401943,36.895523,48.777267,28.778368,26.971489,124.98336,100.877945,48.330235
11/10/2016,56.904442,63.926556,73.889503,54.995342,36.682343,48.504677,28.600935,27.029591,123.051201,99.059113,48.358215
12/10/2016,56.754505,63.482132,73.914558,55.355904,36.976383,49.025806,29.167042,27.271301,122.517532,99.336998,48.93681
13/10/2016,56.429607,63.066826,73.639153,56.238098,36.969028,49.025806,29.412069,27.187634,122.719971,99.581184,48.554188
14/10/2016,56.246349,63.052261,73.797699,55.831532,36.961685,49.226238,28.92201,27.338701,122.830383,98.991745,48.171581
17/10/2016,55.954784,63.052261,73.296982,55.869888,37.071949,49.178131,29.597954,27.320107,123.290405,99.774864,47.621002
18/10/2016,56.396297,63.21983,72.979858,56.284134,36.954334,48.969688,30.56118,27.301516,124.302498,97.181343,47.798309
19/10/2016,56.937752,63.511261,71.937073,56.161381,37.035202,49.097961,31.245562,27.220169,125.296181,96.490845,48.339561
20/10/2016,56.862789,63.540424,71.424088,56.084675,36.123638,48.929592,31.270914,27.206226,124.98336,96.726631,48.423542
21/10/2016,57.054386,63.110535,70.919472,55.877548,35.43264,48.929592,30.713255,27.099312,124.790146,95.522484,48.311569
24/10/2016,57.370934,63.321842,70.726044,56.092373,35.439995,48.673054,30.282345,27.343346,126.464653,95.665665,48.404888
25/10/2016,57.312626,63.183418,73.139656,56.307159,35.167995,48.400459,30.916046,27.482798,127.909218,95.960365,47.639671
26/10/2016,57.587524,63.45298,73.501289,56.637012,35.013622,49.025806,30.569624,26.864573,133.908096,96.465591,48.498207
27/10/2016,57.670822,63.32914,72.811684,56.230434,35.682575,47.983547,29.39517,26.606602,131.856323,97.425545,48.423542
28/10/2016,57.570854,61.769936,73.030327,56.376194,35.439995,48.248131,29.893677,26.429964,131.580338,97.113991,48.544868
31/10/2016,57.695827,60.706188,72.996689,57.687965,35.359127,49.506832,31.296255,26.38813,131.046677,97.669731,46.827782
01/11/2016,57.454235,60.946636,73.038734,57.120308,35.035679,48.761234,32.065144,25.911686,131.028305,97.122383,46.305199
02/11/2016,57.212662,60.80093,72.94622,56.844128,34.50639,48.801319,31.414568,25.934927,129.500931,96.718208,46.398518
03/11/2016,56.962746,60.953926,72.828506,57.035908,34.454937,49.146072,31.896172,25.656937,128.829269,96.861359,46.407852
04/11/2016,56.446281,60.888348,71.550209,56.606331,34.60931,49.378563,31.938417,25.425669,128.387665,96.928719,46.622482
07/11/2016,58.212296,62.258076,72.794853,57.319767,34.888657,49.3946,30.831558,25.792425,131.598724,98.233917,47.509022
08/11/2016,58.337265,62.706467,73.551743,57.918114,35.028336,50.164261,30.468241,25.944275,131.839767,98.562309,47.667664
09/11/2016,61.019623,63.397396,72.265038,56.169067,35.182701,49.130028,31.296255,25.902222,134.51918,101.307396,47.704994
10/11/2016,63.851921,63.98542,69.767319,54.565769,34.322605,48.087776,29.302233,25.180376,136.929764,100.659004,47.023758
11/11/2016,63.885239,62.971088,70.288727,54.281937,34.322605,48.143906,26.691389,25.329885,137.69931,99.758018,47.378376
14/11/2016,66.234421,62.684425,69.80098,53.691242,33.947704,48.905556,27.544767,24.694479,139.062225,98.183365,46.855782
15/11/2016,66.109444,63.816391,70.32238,54.650162,34.822495,47.542606,28.651632,25.021526,137.319168,97.947601,46.781128
16/11/2016,64.476692,63.029877,69.96077,54.504406,35.23415,48.047695,28.524891,25.694311,135.770859,97.981293,47.29438
17/11/2016,64.993179,62.647667,69.859833,54.489063,35.167995,47.294064,27.629267,25.684971,134.741714,98.158112,48.143597
18/11/2016,64.73494,62.684425,68.960007,54.581116,35.33707,47.286057,27.620817,25.710667,135.687408,97.810493,47.686321
21/11/2016,65.018173,63.573811,69.498222,55.424965,35.513504,47.149754,27.941887,26.100786,136.308624,97.505241,47.854294
22/11/2016,65.418015,63.713459,69.599144,56.146057,36.380943,48.151913,28.051727,26.117144,138.62648,95.589066,48.255569
23/11/2016,65.692924,63.889881,69.531868,55.900562,36.924931,47.470451,26.615345,25.983982,138.83046,95.868858,47.910282
25/11/2016,65.667961,64.03688,70.187828,56.729065,37.248375,47.646835,26.970221,26.114805,139.108536,96.767624,48.078274
28/11/2016,65.243095,63.55912,69.859833,57.664967,37.579182,48.087776,28.262962,26.063414,138.858215,95.919746,47.602325
29/11/2016,65.742912,63.140141,69.708466,58.38607,37.461559,48.496662,28.347458,26.037714,140.591995,95.368614,47.24773
30/11/2016,66.784203,64.169205,69.346832,56.744667,36.682343,48.111835,27.409578,25.818127,139.590683,94.368141,46.72514
01/12/2016,68.13372,64.125084,68.84227,56.326561,36.660278,47.863297,27.265944,25.577509,141.287369,94.435959,47.436924
02/12/2016,67.975441,63.978088,69.29641,57.124043,36.616177,48.504677,28.372805,25.673286,141.157547,94.927734,47.258972
05/12/2016,69.358269,64.301514,69.792557,56.891777,36.572067,48.977703,28.288303,25.488735,141.074127,94.910782,48.560795
06/12/2016,69.716469,64.360313,69.725288,56.295597,37.020493,49.538918,27.941372,25.684971,141.148285,95.01252,47.361992
07/12/2016,70.033043,64.735191,70.793335,56.907246,37.770313,50.212364,28.449083,25.937265,142.909866,94.198563,48.794945
08/12/2016,70.907722,64.918945,70.221458,56.907246,37.58654,50.428841,28.660635,26.191896,144.068771,94.105293,48.279827
09/12/2016,71.21595,65.418785,70.953094,57.704727,37.851173,50.404774,27.746742,26.619392,145.088638,95.182076,48.439045
12/12/2016,70.582832,66.874153,71.592239,58.42477,38.049648,50.52504,27.585962,26.467548,145.709839,97.810493,48.270466
13/12/2016,70.607826,68.050232,71.634308,58.804165,38.490738,50.629265,28.660635,26.909067,145.246277,98.259865,48.98225
14/12/2016,70.582832,66.580124,70.953094,57.387291,37.954079,50.340637,26.807468,26.909067,143.215836,97.496773,48.504608
15/12/2016,71.64077,66.808022,71.213799,57.735703,38.086414,50.509003,26.155903,27.056234,142.566803,98.259865,48.03632
16/12/2016,70.757759,67.021156,71.213799,58.742229,38.424568,51.350826,26.790545,27.091282,143.243652,98.251381,47.689789
19/12/2016,71.16597,66.462532,71.239037,59.237755,38.895039,51.422977,26.892088,27.247795,144.801208,98.370056,47.624237
20/12/2016,72.082283,66.469887,71.121323,59.237755,39.049419,51.63945,26.790545,27.32021,144.995911,98.064857,48.504608
21/12/2016,72.265572,66.359634,70.877434,59.028694,38.939144,50.8778,26.697464,27.345915,146.006516,97.768089,48.98225
22/12/2016,72.382172,66.793312,71.037216,59.330639,39.439026,50.889118,26.604385,27.166031,145.987976,97.878319,48.832405
23/12/2016,72.515465,66.675697,71.44928,59.423546,39.461079,50.872944,27.467499,27.219757,146.312469,98.319229,48.616989
27/12/2016,72.582123,66.705101,71.146523,59.361618,39.431671,51.066914,27.577509,27.392632,146.006516,98.27684,48.03632
28/12/2016,72.057289,66.374336,70.700851,59.098373,39.284657,50.848713,27.738281,27.275824,144.727097,97.59005,47.78344
29/12/2016,71.549141,66.411079,70.936302,59.609375,39.505184,51.462894,29.845304,27.268816,144.346939,97.920715,47.820911
30/12/2016,71.882355,66.344933,70.709236,59.299679,39.240528,52.01244,28.829876,27.056234,144.337662,97.683304,47.605503
03/01/2017,72.665413,66.808022,70.810158,59.036442,40.122688,51.422501,29.303747,27.133327,145.533691,98.217476,48.682556
04/01/2017,72.799431,66.07296,71.062447,58.982227,40.078575,51.947788,29.582987,27.102957,147.063446,98.056374,49.703403
05/01/2017,72.129318,65.087982,71.533401,59.059666,40.166798,52.650879,30.94536,27.240788,147.146942,99.082306,49.69405
06/01/2017,72.13768,65.051247,71.508156,59.539703,39.570919,52.836742,29.972239,27.544472,147.508484,98.607491,50.49012
09/01/2017,72.18795,63.978088,70.978348,58.626072,39.139996,52.101345,29.921465,27.796768,146.785324,98.590561,49.993744
10/01/2017,72.397362,63.162193,70.213036,58.401543,39.199436,51.624527,29.684534,27.8248,147.480667,98.4888,49.740868
11/01/2017,72.941826,63.809021,70.431732,58.5564,38.97654,51.163891,29.083735,27.974306,147.786606,97.276337,49.347507
12/01/2017,72.238197,63.463562,70.507401,58.285416,39.139996,51.81041,29.168358,27.857506,146.757492,97.183052,49.075909
13/01/2017,72.623535,63.470917,70.65036,58.231216,39.043423,51.228542,29.219126,27.808445,147.258163,97.1661,49.56292
17/01/2017,69.984947,64.21331,71.659561,58.99773,39.184582,51.301266,29.735306,28.032711,146.182663,97.395035,50.24662
18/01/2017,70.311646,63.419464,71.990128,58.974506,38.820507,51.398251,29.836845,28.030376,146.785324,97.250885,49.89072
19/01/2017,69.775536,62.280148,71.795158,58.548668,38.902248,50.913357,29.5576,27.981318,147.415787,96.826942,49.572289
20/01/2017,70.08548,63.132786,74.126167,58.680283,39.16972,51.204292,29.650686,28.032711,147.90715,96.784569,49.825161
23/01/2017,70.118988,62.45657,73.710808,58.517689,38.9394,50.929523,30.361494,28.051395,146.340286,96.581078,49.862629
24/01/2017,70.965004,62.544746,74.473717,58.432526,37.23798,50.339573,30.496885,28.025703,148.852829,94.758148,50.059296
25/01/2017,72.062325,62.728527,73.880341,58.695766,36.977936,49.862762,29.574526,28.471882,155.166702,95.639946,50.443291
26/01/2017,72.665413,62.919617,73.405678,58.602859,36.494999,49.717297,28.931423,28.485903,156.798462,94.825974,50.24662
27/01/2017,72.816185,62.853485,73.507408,58.471226,36.851627,49.313225,29.092197,28.488235,155.481918,96.131706,49.815792
30/01/2017,72.062325,62.375698,73.532806,58.269936,36.680744,49.054619,29.59145,28.413485,153.507095,95.919746,49.71278
31/01/2017,70.889633,61.662689,74.253311,59.059666,36.413277,49.111198,30.699965,28.348076,151.513733,96.021492,49.544193
01/02/2017,71.157661,60.964413,74.024475,55.629745,35.952629,48.4081,30.353029,30.076759,152.023666,96.004547,49.656582
02/02/2017,70.85611,61.339291,74.388939,55.498127,35.870899,49.103111,31.038439,30.025372,150.438263,96.292793,49.450531
03/02/2017,73.025574,61.405449,74.092255,55.513599,36.0938,48.796009,31.106146,30.153852,150.568054,96.352135,49.038448
06/02/2017,72.682182,61.236382,74.083786,55.90847,35.68515,48.941471,32.104656,30.43651,152.032944,96.148651,49.450531
07/02/2017,72.640289,60.839466,74.600868,56.016853,35.692589,49.022297,31.580017,30.726183,154.369354,96.216507,49.459911
08/02/2017,72.003677,60.438892,74.872108,56.78336,35.937767,49.636486,32.028492,30.845318,153.181732,96.148651,50.462017
09/02/2017,73.042366,60.70594,75.160286,55.862019,36.264683,49.628399,31.478474,31.068213,153.621246,96.72522,51.801315
10/02/2017,72.874825,61.210335,74.566948,56.806599,36.390984,50.048645,31.859247,30.99782,155.444733,97.708733,52.65358
13/02/2017,73.83812,61.566395,74.855141,57.085327,36.071503,50.218357,31.630789,31.272324,157.12796,98.251381,52.531826
14/02/2017,75.019165,61.432861,74.473717,56.613052,35.863472,50.105202,31.385389,31.678217,157.567444,98.658356,52.868999
15/02/2017,75.881958,61.685066,77.237007,56.040092,35.722305,49.830441,31.334612,31.793186,158.315536,99.37056,53.04694
16/02/2017,75.831711,61.047157,76.957283,56.736919,36.004631,50.00824,31.791565,31.755651,159.72757,100.11673,52.719139
17/02/2017,75.580406,60.646606,77.211594,57.116295,36.547005,49.765789,31.317688,31.842461,161.504333,100.778053,53.149956
21/02/2017,76.233765,60.743034,77.703224,57.882809,36.725323,50.444637,31.681561,32.072384,164.169403,101.456345,53.721268
22/02/2017,76.27565,60.030952,77.508263,58.339619,36.903633,50.048645,30.463032,32.16856,163.982361,101.337631,54.545433
23/02/2017,76.33429,60.661434,77.245476,58.966763,37.379147,50.719406,30.34457,32.032501,165.385056,103.185997,53.749355
24/02/2017,75.664169,60.142208,77.177689,59.61713,37.594604,50.735558,30.530724,32.062996,165.927414,104.747864,54.189548
27/02/2017,75.747932,60.483402,77.042046,59.516476,37.104233,51.123486,28.745258,32.126335,167.788284,104.466209,54.030319
28/02/2017,75.907082,60.320229,77.194611,60.11264,36.873917,50.969925,28.973732,32.140415,168.536392,104.30407,53.533955
01/03/2017,78.403267,61.581215,77.694725,59.616169,37.00766,50.929523,29.126043,32.797352,171.977615,105.712303,54.273827
02/03/2017,77.18029,61.788937,77.059013,60.374557,37.133961,51.123486,28.432159,32.602623,171.117294,105.516006,54.302013
03/03/2017,77.733154,61.165829,76.711472,59.858536,37.215691,50.363819,28.829876,32.79501,170.359848,105.652565,53.268593
06/03/2017,76.996025,61.440289,76.60128,59.608341,37.171104,50.444637,27.932907,32.69178,169.190933,105.584274,53.334347
07/03/2017,76.568832,61.210335,76.533455,59.514526,36.732754,50.549698,27.94986,32.734013,170.210236,105.686691,53.12767
